mun,tourist_facilities,year,f_tourist_acc,f_tourist_beds
430265,Hotels,2022,2,61
430265,Rural tourism,2007,0,0
430265,Rural tourism,2008,0,0
430265,Rural tourism,2009,0,0
430265,Rural tourism,2010,0,0
430265,Rural tourism,2011,0,0
430265,Rural tourism,2012,0,0
430265,Rural tourism,2013,0,0
430265,Rural tourism,2014,0,0
430265,Rural tourism,2015,0,0
430265,Rural tourism,2016,0,0
430265,Rural tourism,2017,0,0
430265,Rural tourism,2018,0,0
430265,Rural tourism,2019,1,6
430265,Rural tourism,2020,2,18
430265,Rural tourism,2021,2,18
430265,Rural tourism,2022,4,18
430271,Campsites,2003,0,0
430271,Campsites,2004,0,0
430271,Campsites,2005,0,0
430271,Campsites,2006,0,0
430271,Campsites,2007,0,0
430271,Campsites,2008,0,0
430271,Campsites,2009,0,0
430271,Campsites,2010,0,0
430271,Campsites,2011,0,0
430271,Campsites,2012,0,0
430271,Campsites,2013,0,0
430271,Campsites,2014,0,0
430271,Campsites,2015,0,0
430271,Campsites,2016,0,0
430271,Campsites,2017,0,0
430271,Campsites,2018,0,0
430271,Campsites,2019,0,0
430271,Campsites,2020,0,0
430271,Campsites,2021,0,0
430271,Campsites,2022,0,0
430271,Hotels,2003,0,0
430271,Hotels,2004,0,0
430271,Hotels,2005,0,0
430271,Hotels,2006,0,0
430271,Hotels,2007,0,0
430271,Hotels,2008,0,0
430271,Hotels,2009,0,0
430271,Hotels,2010,0,0
430271,Hotels,2011,0,0
430271,Hotels,2012,0,0
430271,Hotels,2013,0,0
430271,Hotels,2014,0,0
430271,Hotels,2015,0,0
430271,Hotels,2016,0,0
430271,Hotels,2017,0,0
430271,Hotels,2018,0,0
430271,Hotels,2019,0,0
430271,Hotels,2020,0,0
430271,Hotels,2021,0,0
430271,Hotels,2022,0,0
430271,Rural tourism,2007,3,34
430271,Rural tourism,2008,3,34
430271,Rural tourism,2009,3,34
430271,Rural tourism,2010,3,34
430271,Rural tourism,2011,3,34
430271,Rural tourism,2012,3,34
430271,Rural tourism,2013,3,34
430271,Rural tourism,2014,3,34
430271,Rural tourism,2015,3,34
430271,Rural tourism,2016,3,34
430271,Rural tourism,2017,3,34
430271,Rural tourism,2018,3,34
430271,Rural tourism,2019,3,34
430271,Rural tourism,2020,4,41
430271,Rural tourism,2021,4,41
430271,Rural tourism,2022,4,41
430287,Campsites,2003,0,0
430287,Campsites,2004,0,0
430287,Campsites,2005,0,0
430287,Campsites,2006,0,0
430287,Campsites,2007,0,0
430287,Campsites,2008,0,0
430287,Campsites,2009,0,0
430287,Campsites,2010,0,0
430287,Campsites,2011,0,0
430287,Campsites,2012,0,0
430287,Campsites,2013,0,0
430287,Campsites,2014,0,0
430287,Campsites,2015,0,0
430287,Campsites,2016,0,0
430287,Campsites,2017,0,0
430287,Campsites,2018,0,0
430287,Campsites,2019,0,0
430287,Campsites,2020,0,0
430287,Campsites,2021,0,0
430287,Campsites,2022,0,0
430287,Hotels,2003,0,0
430287,Hotels,2004,0,0
430287,Hotels,2005,0,0
430287,Hotels,2006,0,0
430287,Hotels,2007,0,0
430287,Hotels,2008,0,0
430287,Hotels,2009,0,0
430287,Hotels,2010,0,0
430287,Hotels,2011,0,0
430287,Hotels,2012,0,0
430287,Hotels,2013,0,0
430287,Hotels,2014,0,0
430287,Hotels,2015,0,0
430287,Hotels,2016,0,0
430287,Hotels,2017,0,0
430287,Hotels,2018,0,0
430287,Hotels,2019,0,0
430287,Hotels,2020,0,0
430287,Hotels,2021,0,0
430287,Hotels,2022,0,0
430287,Rural tourism,2007,0,0
430287,Rural tourism,2008,0,0
430287,Rural tourism,2009,0,0
430287,Rural tourism,2010,1,10
430287,Rural tourism,2011,1,13
430287,Rural tourism,2012,1,13
430287,Rural tourism,2013,1,13
430287,Rural tourism,2014,1,13
430287,Rural tourism,2015,1,13
430287,Rural tourism,2016,1,13
430287,Rural tourism,2017,1,13
430287,Rural tourism,2018,1,13
430287,Rural tourism,2019,1,13
430287,Rural tourism,2020,1,13
430287,Rural tourism,2021,1,13
430287,Rural tourism,2022,1,13
430290,Campsites,2003,0,0
430290,Campsites,2004,0,0
430290,Campsites,2005,0,0
430290,Campsites,2006,0,0
430290,Campsites,2007,0,0
430290,Campsites,2008,0,0
430290,Campsites,2009,0,0
430290,Campsites,2010,0,0
430290,Campsites,2011,0,0
430290,Campsites,2012,0,0
430290,Campsites,2013,0,0
430290,Campsites,2014,0,0
430290,Campsites,2015,0,0
430290,Campsites,2016,0,0
430290,Campsites,2017,0,0
430290,Campsites,2018,0,0
430290,Campsites,2019,0,0
430290,Campsites,2020,0,0
430290,Campsites,2021,0,0
430290,Campsites,2022,0,0
430290,Hotels,2003,0,0
430290,Hotels,2004,0,0
430290,Hotels,2005,0,0
430290,Hotels,2006,0,0
430290,Hotels,2007,0,0
430290,Hotels,2008,0,0
430290,Hotels,2009,0,0
430290,Hotels,2010,0,0
430290,Hotels,2011,0,0
430290,Hotels,2012,0,0
430290,Hotels,2013,0,0
430290,Hotels,2014,0,0
430290,Hotels,2015,0,0
430290,Hotels,2016,0,0
430290,Hotels,2017,0,0
430290,Hotels,2018,0,0
430290,Hotels,2019,0,0
430290,Hotels,2020,0,0
430290,Hotels,2021,0,0
430290,Hotels,2022,0,0
430290,Rural tourism,2007,1,12
430290,Rural tourism,2008,1,12
430290,Rural tourism,2009,1,12
430290,Rural tourism,2010,1,12
430290,Rural tourism,2011,0,0
430290,Rural tourism,2012,0,0
430290,Rural tourism,2013,0,0
430290,Rural tourism,2014,0,0
430290,Rural tourism,2015,0,0
430290,Rural tourism,2016,0,0
430290,Rural tourism,2017,0,0
430290,Rural tourism,2018,0,0
430290,Rural tourism,2019,0,0
430290,Rural tourism,2020,0,0
430290,Rural tourism,2021,0,0
430290,Rural tourism,2022,0,0
430304,Campsites,2003,0,0
430304,Campsites,2004,0,0
430304,Campsites,2005,0,0
430304,Campsites,2006,0,0
430304,Campsites,2007,0,0
430304,Campsites,2008,0,0
430304,Campsites,2009,0,0
430304,Campsites,2010,0,0
430304,Campsites,2011,0,0
430304,Campsites,2012,0,0
430304,Campsites,2013,0,0
430304,Campsites,2014,0,0
430304,Campsites,2015,0,0
430304,Campsites,2016,0,0
430304,Campsites,2017,0,0
430304,Campsites,2018,0,0
430304,Campsites,2019,0,0
430304,Campsites,2020,0,0
430304,Campsites,2021,0,0
430304,Campsites,2022,0,0
430304,Hotels,2003,0,0
430304,Hotels,2004,0,0
430304,Hotels,2005,0,0
430304,Hotels,2006,0,0
430304,Hotels,2007,0,0
430304,Hotels,2008,0,0
430304,Hotels,2009,0,0
430304,Hotels,2010,0,0
430304,Hotels,2011,0,0
430304,Hotels,2012,0,0
430304,Hotels,2013,0,0
430304,Hotels,2014,0,0
430304,Hotels,2015,0,0
430304,Hotels,2016,0,0
430304,Hotels,2017,0,0
430304,Hotels,2018,0,0
430304,Hotels,2019,0,0
430304,Hotels,2020,0,0
430304,Hotels,2021,0,0
430304,Hotels,2022,0,0
430304,Rural tourism,2007,1,8
430304,Rural tourism,2008,1,8
430304,Rural tourism,2009,1,8
430304,Rural tourism,2010,1,8
430304,Rural tourism,2011,1,8
430304,Rural tourism,2012,1,8
430304,Rural tourism,2013,1,8
430304,Rural tourism,2014,1,8
430304,Rural tourism,2015,0,0
430304,Rural tourism,2016,0,0
430304,Rural tourism,2017,0,0
430304,Rural tourism,2018,0,0
430304,Rural tourism,2019,0,0
430304,Rural tourism,2020,0,0
430304,Rural tourism,2021,0,0
430304,Rural tourism,2022,0,0
430311,Campsites,2003,0,0
430311,Campsites,2004,0,0
430311,Campsites,2005,0,0
430311,Campsites,2006,0,0
430311,Campsites,2007,0,0
430311,Campsites,2008,0,0
430311,Campsites,2009,0,0
430311,Campsites,2010,0,0
430311,Campsites,2011,0,0
430311,Campsites,2012,0,0
430311,Campsites,2013,0,0
430311,Campsites,2014,0,0
430311,Campsites,2015,0,0
430311,Campsites,2016,0,0
430311,Campsites,2017,0,0
430311,Campsites,2018,0,0
430311,Campsites,2019,0,0
430311,Campsites,2020,0,0
430311,Campsites,2021,0,0
430311,Campsites,2022,0,0
430311,Hotels,2003,1,20
430311,Hotels,2004,0,0
430311,Hotels,2005,0,0
430311,Hotels,2006,0,0
430311,Hotels,2007,0,0
430311,Hotels,2008,0,0
430311,Hotels,2009,0,0
430311,Hotels,2010,0,0
430311,Hotels,2011,0,0
430311,Hotels,2012,0,0
430311,Hotels,2013,0,0
430311,Hotels,2014,0,0
430311,Hotels,2015,0,0
430311,Hotels,2016,0,0
430311,Hotels,2017,0,0
430311,Hotels,2018,0,0
430311,Hotels,2019,0,0
430311,Hotels,2020,0,0
430311,Hotels,2021,0,0
430311,Hotels,2022,0,0
430311,Rural tourism,2007,0,0
430311,Rural tourism,2008,0,0
430311,Rural tourism,2009,0,0
430311,Rural tourism,2010,0,0
430311,Rural tourism,2011,0,0
430311,Rural tourism,2012,0,0
430311,Rural tourism,2013,0,0
430311,Rural tourism,2014,0,0
430311,Rural tourism,2015,0,0
430311,Rural tourism,2016,0,0
430311,Rural tourism,2017,0,0
430311,Rural tourism,2018,0,0
430311,Rural tourism,2019,0,0
430311,Rural tourism,2020,0,0
430311,Rural tourism,2021,0,0
430311,Rural tourism,2022,0,0
430326,Campsites,2003,0,0
430326,Campsites,2004,0,0
430326,Campsites,2005,0,0
430326,Campsites,2006,0,0
430326,Campsites,2007,0,0
430326,Campsites,2008,0,0
430326,Campsites,2009,0,0
430326,Campsites,2010,0,0
430326,Campsites,2011,0,0
430326,Campsites,2012,1,195
430326,Campsites,2013,1,195
430326,Campsites,2014,1,195
430326,Campsites,2015,1,195
430326,Campsites,2016,1,195
430326,Campsites,2017,1,195
430326,Campsites,2018,1,195
430326,Campsites,2019,1,195
430326,Campsites,2020,1,195
430326,Campsites,2021,1,195
430326,Campsites,2022,1,195
430326,Hotels,2003,1,18
430326,Hotels,2004,1,18
430326,Hotels,2005,1,18
430326,Hotels,2006,1,18
430326,Hotels,2007,1,18
430326,Hotels,2008,1,18
430326,Hotels,2009,1,18
430326,Hotels,2010,1,18
430326,Hotels,2011,1,18
430326,Hotels,2012,1,18
430326,Hotels,2013,1,18
430326,Hotels,2014,1,18
430326,Hotels,2015,1,18
430326,Hotels,2016,1,18
430326,Hotels,2017,1,18
430326,Hotels,2018,1,18
430326,Hotels,2019,2,30
430326,Hotels,2020,2,30
430326,Hotels,2021,2,30
430326,Hotels,2022,2,30
430326,Rural tourism,2007,2,18
430326,Rural tourism,2008,2,18
430326,Rural tourism,2009,2,18
430326,Rural tourism,2010,2,18
430326,Rural tourism,2011,2,18
430326,Rural tourism,2012,2,16
430326,Rural tourism,2013,1,5
430326,Rural tourism,2014,1,5
430326,Rural tourism,2015,1,5
430326,Rural tourism,2016,1,5
430326,Rural tourism,2017,1,5
430326,Rural tourism,2018,2,9
430326,Rural tourism,2019,1,5
430326,Rural tourism,2020,2,19
430326,Rural tourism,2021,2,19
430326,Rural tourism,2022,3,25
430332,Campsites,2003,0,0
430332,Campsites,2004,0,0
430332,Campsites,2005,0,0
430332,Campsites,2006,0,0
430332,Campsites,2007,0,0
430332,Campsites,2008,0,0
430332,Campsites,2009,0,0
430332,Campsites,2010,0,0
430332,Campsites,2011,0,0
430332,Campsites,2012,0,0
430332,Campsites,2013,0,0
430332,Campsites,2014,0,0
430332,Campsites,2015,0,0
430332,Campsites,2016,0,0
430332,Campsites,2017,0,0
430332,Campsites,2018,0,0
430332,Campsites,2019,0,0
430332,Campsites,2020,0,0
430332,Campsites,2021,0,0
430332,Campsites,2022,0,0
430332,Hotels,2003,0,0
430332,Hotels,2004,0,0
430332,Hotels,2005,0,0
430332,Hotels,2006,0,0
430332,Hotels,2007,0,0
430332,Hotels,2008,2,34
430332,Hotels,2009,2,34
430332,Hotels,2010,2,34
430332,Hotels,2011,2,34
430332,Hotels,2012,2,34
430332,Hotels,2013,2,34
430332,Hotels,2014,2,34
430332,Hotels,2015,2,34
430332,Hotels,2016,2,34
430332,Hotels,2017,2,34
430332,Hotels,2018,2,34
430332,Hotels,2019,2,34
430332,Hotels,2020,2,34
430332,Hotels,2021,2,34
430332,Hotels,2022,2,34
430332,Rural tourism,2007,0,0
430332,Rural tourism,2008,0,0
430332,Rural tourism,2009,0,0
430332,Rural tourism,2010,0,0
430332,Rural tourism,2011,0,0
430332,Rural tourism,2012,0,0
430332,Rural tourism,2013,0,0
430332,Rural tourism,2014,0,0
430332,Rural tourism,2015,0,0
430332,Rural tourism,2016,0,0
430332,Rural tourism,2017,0,0
430332,Rural tourism,2018,0,0
430332,Rural tourism,2019,0,0
430332,Rural tourism,2020,0,0
430332,Rural tourism,2021,0,0
430332,Rural tourism,2022,1,3
430347,Campsites,2003,0,0
430347,Campsites,2004,0,0
430347,Campsites,2005,0,0
430347,Campsites,2006,0,0
430347,Campsites,2007,0,0
430347,Campsites,2008,0,0
430347,Campsites,2009,0,0
430347,Campsites,2010,0,0
430347,Campsites,2011,0,0
430347,Campsites,2012,0,0
430347,Campsites,2013,0,0
430347,Campsites,2014,0,0
430347,Campsites,2015,0,0
430347,Campsites,2016,0,0
430347,Campsites,2017,0,0
430347,Campsites,2018,0,0
430347,Campsites,2019,0,0
430347,Campsites,2020,0,0
430347,Campsites,2021,0,0
430347,Campsites,2022,0,0
430347,Hotels,2003,0,0
430347,Hotels,2004,0,0
430347,Hotels,2005,0,0
430347,Hotels,2006,0,0
430347,Hotels,2007,0,0
430347,Hotels,2008,0,0
430347,Hotels,2009,0,0
430347,Hotels,2010,0,0
430347,Hotels,2011,0,0
430347,Hotels,2012,0,0
430347,Hotels,2013,0,0
430347,Hotels,2014,0,0
430347,Hotels,2015,0,0
430347,Hotels,2016,0,0
430347,Hotels,2017,0,0
430347,Hotels,2018,0,0
430347,Hotels,2019,0,0
430347,Hotels,2020,0,0
430347,Hotels,2021,0,0
430347,Hotels,2022,0,0
430347,Rural tourism,2007,1,6
430347,Rural tourism,2008,1,6
430347,Rural tourism,2009,1,6
430347,Rural tourism,2010,1,6
430347,Rural tourism,2011,1,6
430347,Rural tourism,2012,1,6
430347,Rural tourism,2013,1,6
430347,Rural tourism,2014,1,6
430347,Rural tourism,2015,1,6
430347,Rural tourism,2016,1,6
430347,Rural tourism,2017,1,6
430347,Rural tourism,2018,1,6
430347,Rural tourism,2019,1,6
430347,Rural tourism,2020,1,6
430347,Rural tourism,2021,1,6
430347,Rural tourism,2022,1,6
430350,Campsites,2003,0,0
430350,Campsites,2004,0,0
430350,Campsites,2005,0,0
430350,Campsites,2006,0,0
430350,Campsites,2007,0,0
430350,Campsites,2008,0,0
430350,Campsites,2009,0,0
430350,Campsites,2010,0,0
430350,Campsites,2011,0,0
430350,Campsites,2012,0,0
430350,Campsites,2013,0,0
430350,Campsites,2014,0,0
430350,Campsites,2015,0,0
430350,Campsites,2016,0,0
430350,Campsites,2017,0,0
430350,Campsites,2018,0,0
430350,Campsites,2019,0,0
430350,Campsites,2020,0,0
430350,Campsites,2021,0,0
430350,Campsites,2022,0,0
430350,Hotels,2003,0,0
430350,Hotels,2004,0,0
430350,Hotels,2005,0,0
430350,Hotels,2006,0,0
430350,Hotels,2007,0,0
430350,Hotels,2008,0,0
430350,Hotels,2009,0,0
430350,Hotels,2010,0,0
430350,Hotels,2011,0,0
430350,Hotels,2012,0,0
430350,Hotels,2013,0,0
430350,Hotels,2014,0,0
430350,Hotels,2015,0,0
430350,Hotels,2016,0,0
430350,Hotels,2017,0,0
430350,Hotels,2018,0,0
430350,Hotels,2019,0,0
430350,Hotels,2020,0,0
430350,Hotels,2021,0,0
430350,Hotels,2022,0,0
430350,Rural tourism,2007,1,5
430350,Rural tourism,2008,1,5
430350,Rural tourism,2009,1,5
430350,Rural tourism,2010,1,5
430350,Rural tourism,2011,1,5
430350,Rural tourism,2012,1,5
430350,Rural tourism,2013,1,5
430350,Rural tourism,2014,0,0
430350,Rural tourism,2015,0,0
430350,Rural tourism,2016,0,0
430350,Rural tourism,2017,0,0
430350,Rural tourism,2018,0,0
430350,Rural tourism,2019,0,0
430350,Rural tourism,2020,0,0
430350,Rural tourism,2021,0,0
430350,Rural tourism,2022,0,0
430363,Campsites,2003,0,0
430363,Campsites,2004,0,0
430363,Campsites,2005,0,0
430363,Campsites,2006,0,0
430363,Campsites,2007,0,0
430363,Campsites,2008,0,0
430363,Campsites,2009,0,0
430363,Campsites,2010,0,0
430363,Campsites,2011,0,0
430363,Campsites,2012,0,0
430363,Campsites,2013,0,0
430363,Campsites,2014,0,0
430363,Campsites,2015,0,0
430363,Campsites,2016,0,0
430363,Campsites,2017,0,0
430363,Campsites,2018,0,0
430363,Campsites,2019,0,0
430363,Campsites,2020,0,0
430363,Campsites,2021,0,0
430363,Campsites,2022,0,0
430363,Hotels,2003,0,0
430363,Hotels,2004,0,0
430363,Hotels,2005,0,0
430363,Hotels,2006,0,0
430363,Hotels,2007,0,0
430363,Hotels,2008,0,0
430363,Hotels,2009,0,0
430363,Hotels,2010,0,0
430363,Hotels,2011,0,0
430363,Hotels,2012,0,0
430363,Hotels,2013,0,0
430363,Hotels,2014,0,0
430363,Hotels,2015,0,0
430363,Hotels,2016,0,0
430363,Hotels,2017,0,0
430363,Hotels,2018,0,0
430363,Hotels,2019,0,0
430363,Hotels,2020,0,0
430363,Hotels,2021,0,0
430363,Hotels,2022,0,0
430363,Rural tourism,2007,1,10
430363,Rural tourism,2008,1,10
430363,Rural tourism,2009,1,10
430363,Rural tourism,2010,1,10
430363,Rural tourism,2011,1,10
430363,Rural tourism,2012,1,10
430363,Rural tourism,2013,1,10
430363,Rural tourism,2014,1,10
430363,Rural tourism,2015,1,10
430363,Rural tourism,2016,1,10
430363,Rural tourism,2017,1,10
430363,Rural tourism,2018,1,10
430363,Rural tourism,2019,1,10
430363,Rural tourism,2020,1,10
430363,Rural tourism,2021,1,10
430363,Rural tourism,2022,1,10
430379,Campsites,2003,1,400
430379,Campsites,2004,1,400
430379,Campsites,2005,1,400
430379,Campsites,2006,1,400
430379,Campsites,2007,0,0
430379,Campsites,2008,0,0
430379,Campsites,2009,0,0
430379,Campsites,2010,0,0
430379,Campsites,2011,0,0
430379,Campsites,2012,0,0
430379,Campsites,2013,0,0
430379,Campsites,2014,0,0
430379,Campsites,2015,0,0
430379,Campsites,2016,0,0
430379,Campsites,2017,0,0
430379,Campsites,2018,0,0
430379,Campsites,2019,0,0
430379,Campsites,2020,0,0
430379,Campsites,2021,0,0
430379,Campsites,2022,0,0
430379,Hotels,2003,18,1762
430379,Hotels,2004,17,1705
430379,Hotels,2005,17,1705
430379,Hotels,2006,16,1606
430379,Hotels,2007,16,1606
430379,Hotels,2008,16,1606
430379,Hotels,2009,15,1593
430379,Hotels,2010,13,1539
430379,Hotels,2011,12,1518
430379,Hotels,2012,12,1518
430379,Hotels,2013,10,1458
430379,Hotels,2014,10,1458
430379,Hotels,2015,10,1484
430379,Hotels,2016,10,1490
430379,Hotels,2017,10,1490
430379,Hotels,2018,10,1490
430379,Hotels,2019,10,1490
430379,Hotels,2020,10,1490
430379,Hotels,2021,10,1490
430379,Hotels,2022,10,1490
430379,Rural tourism,2007,0,0
430379,Rural tourism,2008,0,0
430379,Rural tourism,2009,0,0
430379,Rural tourism,2010,0,0
430379,Rural tourism,2011,0,0
430379,Rural tourism,2012,0,0
430379,Rural tourism,2013,0,0
430379,Rural tourism,2014,0,0
430379,Rural tourism,2015,0,0
430379,Rural tourism,2016,0,0
430379,Rural tourism,2017,0,0
430379,Rural tourism,2018,0,0
430379,Rural tourism,2019,0,0
430379,Rural tourism,2020,0,0
430379,Rural tourism,2021,0,0
430379,Rural tourism,2022,0,0
430385,Campsites,2003,6,8330
430385,Campsites,2004,6,8235
430385,Campsites,2005,6,8235
430385,Campsites,2006,6,8480
430385,Campsites,2007,6,8480
430385,Campsites,2008,6,8458
430385,Campsites,2009,6,8458
430385,Campsites,2010,6,8458
430385,Campsites,2011,6,10149
430385,Campsites,2012,6,10149
430385,Campsites,2013,5,7605
430385,Campsites,2014,5,7086
430385,Campsites,2015,5,7086
430385,Campsites,2016,5,7086
430385,Campsites,2017,5,7086
430385,Campsites,2018,5,7086
430385,Campsites,2019,5,7086
430385,Campsites,2020,5,7086
430385,Campsites,2021,5,7086
430385,Campsites,2022,5,7086
430385,Hotels,2003,30,5412
430385,Hotels,2004,30,5539
430385,Hotels,2005,30,5539
430385,Hotels,2006,29,5487
430385,Hotels,2007,29,5487
430385,Hotels,2008,28,5480
430385,Hotels,2009,29,5534
430385,Hotels,2010,29,5521
430385,Hotels,2011,28,5496
430385,Hotels,2012,27,5488
430385,Hotels,2013,27,7445
430385,Hotels,2014,28,7723
430385,Hotels,2015,26,7672
430385,Hotels,2016,25,8119
430385,Hotels,2017,25,8207
430385,Hotels,2018,25,8207
430385,Hotels,2019,25,8207
430385,Hotels,2020,25,8207
430385,Hotels,2021,26,8247
430385,Hotels,2022,26,8247
430385,Rural tourism,2007,0,0
430385,Rural tourism,2008,0,0
430385,Rural tourism,2009,0,0
430385,Rural tourism,2010,0,0
430385,Rural tourism,2011,0,0
430385,Rural tourism,2012,0,0
430385,Rural tourism,2013,1,14
430385,Rural tourism,2014,1,14
430385,Rural tourism,2015,1,14
430385,Rural tourism,2016,1,14
430385,Rural tourism,2017,1,14
430385,Rural tourism,2018,1,14
430385,Rural tourism,2019,1,14
430385,Rural tourism,2020,1,14
430385,Rural tourism,2021,1,14
430385,Rural tourism,2022,1,14
430398,Campsites,2003,0,0
430398,Campsites,2004,0,0
430398,Campsites,2005,0,0
430398,Campsites,2006,0,0
430398,Campsites,2007,0,0
430398,Campsites,2008,0,0
430398,Campsites,2009,0,0
430398,Campsites,2010,0,0
430398,Campsites,2011,0,0
430398,Campsites,2012,0,0
430398,Campsites,2013,0,0
430398,Campsites,2014,0,0
430398,Campsites,2015,0,0
430398,Campsites,2016,0,0
430398,Campsites,2017,0,0
430398,Campsites,2018,0,0
430398,Campsites,2019,0,0
430398,Campsites,2020,0,0
430398,Campsites,2021,0,0
430398,Campsites,2022,0,0
430398,Hotels,2003,0,0
430398,Hotels,2004,0,0
430398,Hotels,2005,0,0
430398,Hotels,2006,0,0
430398,Hotels,2007,0,0
430398,Hotels,2008,1,16
430398,Hotels,2009,1,16
430398,Hotels,2010,1,16
430398,Hotels,2011,1,16
430398,Hotels,2012,1,16
430398,Hotels,2013,1,16
430398,Hotels,2014,1,16
430398,Hotels,2015,1,16
430398,Hotels,2016,1,16
430398,Hotels,2017,1,16
430398,Hotels,2018,1,16
430398,Hotels,2019,1,16
430398,Hotels,2020,1,16
430398,Hotels,2021,1,16
430398,Hotels,2022,1,16
430398,Rural tourism,2007,2,10
430398,Rural tourism,2008,2,10
430398,Rural tourism,2009,2,10
430398,Rural tourism,2010,2,10
430398,Rural tourism,2011,2,10
430398,Rural tourism,2012,2,10
430398,Rural tourism,2013,2,10
430398,Rural tourism,2014,2,10
430398,Rural tourism,2015,1,4
430398,Rural tourism,2016,1,4
430398,Rural tourism,2017,1,4
430398,Rural tourism,2018,1,4
430398,Rural tourism,2019,3,13
430398,Rural tourism,2020,3,13
430398,Rural tourism,2021,3,13
430398,Rural tourism,2022,3,13
430402,Campsites,2003,0,0
430402,Campsites,2004,0,0
430402,Campsites,2005,0,0
430402,Campsites,2006,0,0
430402,Campsites,2007,0,0
430402,Campsites,2008,0,0
430402,Campsites,2009,0,0
430402,Campsites,2010,0,0
430402,Campsites,2011,0,0
430402,Campsites,2012,0,0
430402,Campsites,2013,0,0
430402,Campsites,2014,0,0
430402,Campsites,2015,0,0
430402,Campsites,2016,0,0
430402,Campsites,2017,0,0
430402,Campsites,2018,0,0
430402,Campsites,2019,0,0
430402,Campsites,2020,0,0
430402,Campsites,2021,0,0
430402,Campsites,2022,0,0
430402,Hotels,2003,0,0
430402,Hotels,2004,0,0
430402,Hotels,2005,0,0
430402,Hotels,2006,0,0
430402,Hotels,2007,0,0
430402,Hotels,2008,1,28
430402,Hotels,2009,1,28
430402,Hotels,2010,1,28
430402,Hotels,2011,1,28
430402,Hotels,2012,1,28
430402,Hotels,2013,1,28
430402,Hotels,2014,1,28
430402,Hotels,2015,1,28
430402,Hotels,2016,1,28
430402,Hotels,2017,0,0
430402,Hotels,2018,0,0
430402,Hotels,2019,0,0
430402,Hotels,2020,0,0
430402,Hotels,2021,0,0
430402,Hotels,2022,0,0
430402,Rural tourism,2007,0,0
430402,Rural tourism,2008,1,7
430402,Rural tourism,2009,1,7
430402,Rural tourism,2010,1,7
430402,Rural tourism,2011,1,7
430402,Rural tourism,2012,1,7
430402,Rural tourism,2013,1,7
430402,Rural tourism,2014,1,7
430402,Rural tourism,2015,1,7
430402,Rural tourism,2016,1,7
430402,Rural tourism,2017,1,7
430402,Rural tourism,2018,1,7
430402,Rural tourism,2019,1,7
430402,Rural tourism,2020,1,7
430402,Rural tourism,2021,1,7
430402,Rural tourism,2022,1,7
430419,Campsites,2003,0,0
430419,Campsites,2004,0,0
430419,Campsites,2005,0,0
430419,Campsites,2006,0,0
430419,Campsites,2007,0,0
430419,Campsites,2008,0,0
430419,Campsites,2009,0,0
430419,Campsites,2010,0,0
430419,Campsites,2011,0,0
430419,Campsites,2012,0,0
430419,Campsites,2013,0,0
430419,Campsites,2014,0,0
430419,Campsites,2015,0,0
430419,Campsites,2016,0,0
430419,Campsites,2017,0,0
430419,Campsites,2018,0,0
430419,Campsites,2019,0,0
430419,Campsites,2020,0,0
430419,Campsites,2021,0,0
430419,Campsites,2022,0,0
430419,Hotels,2003,0,0
430419,Hotels,2004,0,0
430419,Hotels,2005,0,0
430419,Hotels,2006,0,0
430419,Hotels,2007,0,0
430419,Hotels,2008,0,0
430419,Hotels,2009,0,0
430419,Hotels,2010,0,0
430419,Hotels,2011,0,0
430419,Hotels,2012,0,0
430419,Hotels,2013,0,0
430419,Hotels,2014,0,0
430419,Hotels,2015,0,0
430419,Hotels,2016,0,0
430419,Hotels,2017,0,0
430419,Hotels,2018,0,0
430419,Hotels,2019,0,0
430419,Hotels,2020,0,0
430419,Hotels,2021,0,0
430419,Hotels,2022,0,0
430419,Rural tourism,2007,0,0
430419,Rural tourism,2008,1,5
430419,Rural tourism,2009,1,5
430419,Rural tourism,2010,1,5
430419,Rural tourism,2011,1,5
430419,Rural tourism,2012,1,5
430419,Rural tourism,2013,1,5
430419,Rural tourism,2014,1,5
430419,Rural tourism,2015,1,5
430419,Rural tourism,2016,1,5
430419,Rural tourism,2017,2,9
430419,Rural tourism,2018,2,9
430419,Rural tourism,2019,2,9
430419,Rural tourism,2020,3,17
430419,Rural tourism,2021,3,17
430419,Rural tourism,2022,3,17
430424,Campsites,2003,0,0
430424,Campsites,2004,0,0
430424,Campsites,2005,0,0
430424,Campsites,2006,0,0
430424,Campsites,2007,0,0
430424,Campsites,2008,0,0
430424,Campsites,2009,0,0
430424,Campsites,2010,0,0
430424,Campsites,2011,0,0
430424,Campsites,2012,0,0
430424,Campsites,2013,0,0
430424,Campsites,2014,0,0
430424,Campsites,2015,0,0
430424,Campsites,2016,0,0
430424,Campsites,2017,0,0
430424,Campsites,2018,0,0
430424,Campsites,2019,0,0
430424,Campsites,2020,0,0
430424,Campsites,2021,0,0
430424,Campsites,2022,0,0
430424,Hotels,2003,0,0
430424,Hotels,2004,0,0
430424,Hotels,2005,0,0
430424,Hotels,2006,0,0
430424,Hotels,2007,0,0
430424,Hotels,2008,0,0
430424,Hotels,2009,0,0
430424,Hotels,2010,0,0
430424,Hotels,2011,0,0
430424,Hotels,2012,0,0
430424,Hotels,2013,0,0
430424,Hotels,2014,0,0
430424,Hotels,2015,0,0
430424,Hotels,2016,0,0
430424,Hotels,2017,0,0
430424,Hotels,2018,0,0
